geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
14091,-21.189402429915198,-47.792955703445074
14031,-21.20034933166944,-47.83509389217496
14066,-21.123798663338896,-47.826383489872455
14024,-21.210927569248085,-47.811727702608344
14051,-21.17251937246812,-47.83483973397196
14070,-21.116471333054427,-47.79073400291418
14098,-21.224269026371946,-47.761885252149575
14071,-21.113868434125944,-47.795927005900964
14062,-21.120666287911067,-47.821249968264176
14077,-21.11751684601285,-47.77921416266256
14061,-21.12716850874257,-47.81197526019965
14065,-21.134547167638058,-47.83412097016559
14092,-21.174925033585307,-47.76861627768479
14078,-21.135783490049025,-47.7667825048123
14033,-21.18268996916035,-47.717181725006675
14072,-21.088463228143567,-47.79866423910783
14097,-21.209355670552252,-47.75455123688613
14073,-21.095391693009212,-47.78498873875279
14001,-21.17605528282069,-47.81101200874258
14032,-21.18444991694181,-47.890146902113045
14164,-21.12036817568814,-47.99377798972822
14166,-21.129549893704173,-47.97764683028446
14160,-21.13146388576363,-47.995967757463596
14150,-21.21594896945095,-47.59002511568736
14177,-21.12270565823476,-48.01358872545429
14180,-21.033781290831215,-48.0321875274595
14161,-21.122616446852085,-47.998956970858096
14140,-21.33657673516688,-47.74963189171813
14110,-21.185944576067463,-47.81498292186677
14176,-21.151584497309038,-48.01559217104395
14171,-21.153331208463527,-47.989758134930895
14179,-21.074806170317235,-47.89892760667889
14115,-21.49530743377723,-48.03684008452243
14165,-21.11122796736243,-47.988974704943544
14170,-21.136014785734886,-47.99968295337294
14178,-21.11877846492228,-48.02211026799635
14120,-21.2389749988545,-47.97126109666657
14169,-21.13981032620728,-47.976216695377985
14175,-21.138186737008873,-48.013709491065796
14173,-21.16377218816211,-47.983295450760814
14141,-21.343077435229162,-47.72849295741779
14185,-20.89901844203041,-47.988074048969224
14151,-21.197558337616552,-47.59524632717783
14240,-21.272672631957786,-47.305928922255575
14210,-21.55397791306265,-47.70050114604854
14200,-21.47587505746344,-47.556650946046574
14270,-21.492062747451047,-47.381427570642174
14230,-21.31363348956331,-47.56361877243968
14260,-21.282185702912003,-47.170228987427066
14250,-21.291066,-47.42532675
14220,-21.238457835420352,-47.79056496834792
14390,-21.09283286688257,-47.14945507372547
14340,-20.98496873647953,-47.66278991609982
14305,-20.883730482657448,-47.57430515205115
14300,-20.886174694700312,-47.59434113509064
14350,-21.017096447298147,-47.38948762712411
14312,-20.916468353698388,-47.57421676752718
14315,-20.900949326742357,-47.58906832178506
14307,-20.899298609572817,-47.579507835914576
14400,-20.53193450696372,-47.39944671125377
14407,-20.502341999999988,-47.4215895
14450,-20.309917531345675,-47.59383882689577
14409,-20.509897499999994,-47.3978655
14405,-20.506793628480604,-47.407737636710024
14490,-20.080018914948052,-47.42292592174261
14408,-20.507712273423373,-47.4403672956716
14412,-20.564239500000006,-47.355070500000004
14403,-20.548227799749718,-47.395897060007975
14406,-20.531151999894856,-47.433667873185165
14440,-20.59032403679856,-47.63948695696446
14401,-20.530671079410947,-47.39851931627846
14402,-20.5251219370028,-47.35986351634621
14404,-20.57107411188894,-47.39074661841339
14460,-20.402781105235146,-47.418547427598504
14415,-20.643123703887085,-47.28157537181574
14470,-20.25024327597232,-47.47871792916746
14420,-20.639108060072363,-47.215468592255746
14445,-20.462421006221163,-47.58707544047656
14430,-20.602000825575434,-47.48367013800733
14410,-20.502826181550148,-47.37098667873431
14540,-20.04105376230817,-47.75366751993626
14500,-20.317321012349947,-47.78078066138952
14530,-20.189440990108366,-48.024613163458135
14550,-20.08452659658634,-47.79314080508277
14570,-20.19583527692971,-47.708164833245
14580,-20.433990426300614,-47.814162240475476
14505,-20.24625943828095,-47.872183220739096
14590,-23.525594703874052,-46.54829611125291
14610,-20.431024209747648,-48.01701483913844
14600,-20.581177442701474,-47.85893126127782
14640,-20.739068878299012,-48.06389922635336
14620,-20.71749602546334,-47.87691029070479
14680,-21.026562514440094,-47.78329414537015
14660,-20.761612678434282,-47.84438278052354
14670,-20.728680116837992,-47.74940802015743
14690,-21.06367700517132,-47.74377482743453
14783,-20.576221337021288,-48.57792225353819
14786,-20.550631159587983,-48.60122983028446
14780,-20.55352180460502,-48.577159268105525
14700,-21.018748238136357,-48.6485935746869
14784,-20.58223091395927,-48.55719770260835
14706,-20.944302152674613,-48.50429911235303
14711,-20.93364583018626,-48.471916503083364
14708,-20.92906365156043,-48.49522308128064
14740,-20.87672840914925,-48.29557204915603
14790,-20.32575857378295,-48.319543357640256
14795,-20.179291836187755,-48.685766237155065
14709,-20.928623885001464,-48.49299639722605
14781,-20.5342210194687,-48.56356843130872
14701,-20.945327718474463,-48.48643976387547
14720,-21.114254738381373,-48.4420827102807
14750,-21.010986295708047,-48.20869881125268
14730,-20.909670451752923,-48.634244727378785
14770,-20.724127725272936,-48.52733120722507
14735,-20.81327575325975,-48.80426016516554
14710,-20.929634267793514,-48.47149875727146
14725,-21.143409040030466,-48.51518373604532
14702,-20.968437203172407,-48.47296839427752
14745,-20.790805053014623,-48.3315460132848
14760,-21.001462657440992,-48.33171324598017
14775,-20.68783876701268,-48.41546620561777
14707,-20.931679523612665,-48.50494529994249
14785,-20.57391249509812,-48.58684851057927
14718,-20.997725516862108,-48.546767175248526
14765,-21.073263859446968,-48.41001812301054
14787,-20.54902093044961,-48.58978990804982
14704,-20.962004556894936,-48.48983785342409
14716,-21.01533223656417,-48.64487086166094
14715,-21.052484257900066,-48.4765273271879
14733,-20.905666275393692,-48.64331354527653
14789,-20.61491237606474,-48.76359025904763
14713,-20.923029588245832,-48.45576867859325
14810,-21.778926590339893,-48.15890478322473
14801,-21.787360438801993,-48.19339828795659
14813,-21.838329613012906,-48.490304871768046
14875,-21.25145570294516,-48.3473467162469
14825,-21.68463581371358,-48.08419380577227
14870,-21.253339982915808,-48.32841354256132
14860,-21.182360068257925,-48.15822670677218
14804,-21.768197710514197,-48.20274085928214
14802,-21.760806096824155,-48.17228519205648
14876,-21.239260597927448,-48.34169195835597
14882,-21.250592999999995,-48.31762049999999
14815,-21.955472526805504,-48.00621945435803
14811,-21.78229748320735,-48.149192116019364
14807,-21.80108206491165,-48.148368905964325
14803,-21.804785999999996,-48.20301842889178
14890,-21.26669520985272,-48.31582143517535
14808,-21.812698026371933,-48.15183966694556
14883,-21.245206193882886,-48.30873764570266
14887,-21.258612271182358,-48.31219264384759
14805,-21.745552344586283,-48.197520256671154
14820,-21.732666116112245,-48.111971166222745
14830,-21.58800868183973,-48.07150792743003
14800,-21.80811877629983,-48.17662302746847
14806,-21.75910441993188,-48.16642293075191
14840,-21.36235769739203,-48.23297570156175
14850,-21.367570681803443,-48.06270442872158
14871,-21.26560558210752,-48.331017208183916
14896,-21.288892626490657,-48.26393853760022
14835,-21.509482988454184,-48.152130810508396
14892,-21.16489006247485,-48.37745768732886
14809,-21.74219193105403,-48.15205173659854
14884,-21.235763204058088,-48.24141575536108
14940,-21.766476846831303,-48.83154737836604
14900,-21.59119807780176,-48.81835065575072
14960,-21.46284342229134,-49.21918836311204
14910,-21.72886646318172,-48.688814882202216
14920,-21.786966769171173,-48.5706038058013
14990,-21.280744442632407,-49.40941619971977
14904,-21.516721143632154,-48.689976452736644
14955,-21.615059587468963,-49.0749430387662
14930,-21.998055203292065,-48.38377561011862
14980,-21.339803136118363,-49.4954618429649
14935,-22.040097120798926,-48.335448156582956
14907,-21.44805213997377,-48.787230540039346
14915,-20.882942002905022,-47.572133624295475
15041,-20.79622201778403,-49.42402036205527
15015,-20.81842802837701,-49.39248776604019
15051,-20.89887671578811,-49.36613976344353
15025,-20.80243626346376,-49.39562406741489
15042,-20.79297091595129,-49.4276812483649
15047,-20.760421815820106,-49.395353250291
15057,-20.795289511672546,-49.33344545947642
15085,-20.83841198142741,-49.38082796951136
15053,-20.776666890782614,-49.36287357278835
15076,-20.830232611066197,-49.357775443998506
15077,-20.85908260697889,-49.335760943970214
15050,-20.782078847545826,-49.37199920061633
15010,-20.813570593238975,-49.378302624097785
15046,-20.776933935077974,-49.387132341578074
15091,-20.843746814965485,-49.402568175015666
15061,-20.799133520057854,-49.35654569558457
15043,-20.78424,-49.40713124999999
15045,-20.773264441140512,-49.385592020995986
15092,-20.836816197982213,-49.41485169114358
15090,-20.83010694065061,-49.39238425398374
15060,-20.79920540981673,-49.36252443178385
15056,-20.77506553244082,-49.3482776590689
15014,-20.81734497064537,-49.381336791269476
15075,-20.82418210752639,-49.35083472706069
15062,-20.832391979671076,-49.33780073339066
15081,-20.843801199497765,-49.36891118527178
15054,-20.780995319700498,-49.35424790246387
15070,-20.8170171874536,-49.36425413438003
15055,-20.793966591593712,-49.363925103061646
15030,-20.79075839726487,-49.38146791931792
15013,-20.8186365094994,-49.36992583875571
15084,-20.83181111641809,-49.38103612387518
15082,-20.876313012296293,-49.34261582368944
15093,-20.852451581621608,-49.419145397051636
15040,-20.799911489122426,-49.418984063255024
15080,-20.833311110937746,-49.36862869325508
15035,-20.80693143137789,-49.40957726029952
15020,-20.821711433669897,-49.4013573545888
15044,-20.782353812679283,-49.408397025980854
15086,-20.84877053899188,-49.38347792409515
15063,-20.814445675230637,-49.33921252018795
15052,-20.762044138028838,-49.361256698283995
15038,-20.877279813980447,-49.41860280970611
15048,-20.814151872833406,-49.53040234865364
15064,-20.787978738987974,-49.286034069464606
15130,-20.806068345905754,-49.50314249273567
15104,-20.867123696318046,-49.31330333742191
15150,-20.767900584398802,-49.71138311138122
15170,-20.619786901756026,-49.64820320291271
15120,-20.852015406025306,-49.622542670259655
15155,-20.889600826708687,-49.57165655226015
15115,-20.9245222402303,-49.45780155372428
15180,-20.654280973693997,-49.91956275330881
15110,-20.788349306054016,-49.22697732034519
15190,-20.691381198603764,-50.042370712800334
15137,-20.826509617243435,-49.49059546820425
15140,-20.73610517485865,-49.5806912447691
15105,-21.040546601249808,-49.37584154114152
15160,-20.78794301654412,-49.81711966438032
15102,-20.70897998001305,-49.295091836080076
15145,-20.57011540340353,-49.47117233180109
15108,-20.664462997323266,-49.38853504073393
15154,-20.682842568280208,-49.68956621424453
15133,-20.806886379192846,-49.497944518726214
15195,-20.688426855426048,-50.0510247868197
15138,-20.826245380340726,-49.4972666962344
15131,-20.81333483779711,-49.53041338160926
15132,-20.808647586698736,-49.521003910486755
15135,-20.81263290927613,-49.50607211677097
15250,-20.887585561916,-49.89437492359071
15200,-21.051780813361503,-49.689154436870844
15290,-21.069170059436985,-50.143888890150954
15280,-20.950897102971336,-50.10874940395972
15270,-20.799477751019694,-49.966175645196174
15220,-21.184653760852594,-49.58394845250138
15240,-20.914980658495573,-49.77480921602129
15230,-21.23411902916313,-49.64034643537138
15275,-20.851907595580045,-50.08938803282958
15260,-21.030154189516967,-49.92685901884363
15265,-21.05135503557852,-50.0518919466322
15225,-21.170910426978672,-49.71684467727626
15210,-21.0169665,-49.50545175000001
15215,-22.43563839797652,-46.821669869713446
15285,-20.96703644382022,-50.22630922242243
15370,-20.643342869769413,-51.10931317778609
15385,-20.422366149890298,-51.33743860294579
15390,-20.64056223414505,-51.50988006195493
15300,-20.64559522100261,-50.35975947544414
15350,-20.68604093423175,-50.55347736946949
15310,-20.647805529757626,-50.22567196582301
15320,-20.67639955969813,-50.15389524091035
15330,-20.801205104505613,-50.189189884823186
15340,-20.8551821946153,-50.26396746443652
15315,-20.513604050283988,-50.35206107551218
15380,-20.500316999999995,-51.02919
15360,-20.688153685692424,-50.92019017922427
15355,-20.650338689343396,-50.66356003195898
15313,-20.765249999999995,-50.34205125
15397,-20.641225275007802,-51.508138730798166
15367,-23.10624149454021,-50.377957047095386
15490,-20.031736129500093,-49.40197937213721
15400,-20.73348478239254,-48.888238352480236
15495,-19.983961584239733,-49.67839149372917
15460,-20.340523392415125,-49.195991854782115
15440,-20.532856738710503,-49.32242325049869
15470,-20.389919360358398,-49.43321650962113
15450,-20.606563858732667,-49.29743346754892
15420,-20.501357958541256,-48.95033162622613
15480,-20.189088281164857,-49.356443196287955
15430,-20.526336154555377,-49.05857221726689
15410,-20.88071444349366,-48.8111205087521
15425,-20.983391147292682,-48.83627145201951
15417,-23.579027394687813,-46.66582696710483
15405,-20.689695276831227,-49.06990056273282
15520,-20.421157629414,-50.08604373132646
15570,-20.07337070860132,-49.91260766329853
15503,-20.399207577004216,-49.969640208157
15530,-20.477835947989217,-49.77638850646207
15560,-20.18015042971878,-49.70419750510077
15501,-20.433488753848312,-49.978514391708615
15502,-20.405604560394835,-49.991952668038884
15500,-20.42166389708112,-49.96336392178047
15505,-20.423773521297637,-49.972166528210145
15550,-20.300442551848207,-49.73670632642024
15515,-20.452554913819167,-49.8926181940052
15504,-20.417198760506068,-49.949891506955396
15545,-26.294413159893192,-48.820671810310834
15580,-19.9240226938765,-50.12244171955342
15525,-20.302469453865765,-50.01179821320422
15540,-20.320578992887047,-49.90769272970769
15506,-20.422066500000003,-49.99914449999999
15507,-20.408911043520924,-49.99431084190428
15600,-20.28599742780295,-50.26063395418952
15601,-20.29811259961654,-50.253316634576166
15685,-20.00472845531312,-50.369909176480974
15625,-20.35657483326317,-50.1774619174735
15690,-19.978670454882973,-50.28945423424805
15650,-20.2860298153052,-50.400739643346064
15680,-20.077739627157218,-50.341216313578606
15630,-20.249196938877336,-50.109210254581406
15620,-20.149791066190602,-50.19912790556051
15640,-20.387114929888014,-50.37697443595173
15608,-20.287862650502905,-50.24325977095374
15670,-19.944053465850846,-50.53738820448177
15603,-20.284016680741093,-50.246421284351825
15612,-20.27258245800586,-50.26742052436375
15617,-20.277086019369584,-50.25796499568172
15607,-20.27779539634842,-50.24470596034124
15610,-20.279923768872358,-50.25579885917082
15604,-20.302312290735312,-50.24654829610107
15770,-20.23016673974443,-50.88638774105968
15760,-20.24503575684149,-50.6453207023131
15707,-20.242260747961968,-50.55855328985211
15775,-20.212393090480735,-50.941471352999706
15704,-20.27939929861524,-50.553531556302296
15720,-20.418204285159344,-50.76255134248861
15700,-20.269328733000556,-50.54852495698551
15713,-20.1967311101087,-50.48549876276222
15703,-20.2719936576981,-50.540065042101155
15750,-20.037160821365887,-50.72697402209828
15755,-20.055136500000003,-50.47708949999999
15765,-20.25181062071092,-50.7985282681437
15768,-20.247941976890285,-50.69015607825895
15708,-20.266521685155105,-50.52143140666821
15735,-20.450709559379998,-50.883178946373526
